"id","rating","review"
182906,5,"Best drying solution for pimples. I use this whenever I feel like I have a pimple about to come to surface or once that have already surfaced. The only thing I would not recommend is placing this solution on broken skin- a pimple that you just finished popping. Make sure not to mix the bottle as you don't want the solutions to interact. When you get to the end of the bottle you may need to purchase a Q-tip longer than your average Q-tip so that you can reach the pink solution towards the bottom of the bottle."
541803,5,"Love Bliss products!!!"
438255,5,"Smells Very Fresh but masculine."
227976,4,"I have to buy this product in replacement of my Avon nail polish corrector pen. For some reason, they stopped selling the Avon nail polish corrector pen."
191995,5,"Love this color.  Long-lasting if you us a base coat."
158854,5,"This is an exceptional good product for your hair to look and feel healthy. I have used this for many years."
96498,4,"It is a good and gentle cleanser.  When I am using stronger products like retinol it is good to keep skin irritation in check - otherwise I think using Simple or one of the other gentle cleansers is just as good for a cheaper every day cleanser."
347893,1,"Does not work well at all - bought this same brand at Ulta in a larger size & I love that one. This one seems to be a much cheaper quality & I would not recommend it"
55559,5,"be careful
I wasn't, this stuff, although it smells good, is A pasty substance, it's NOT in liquid form, still, it's A great smelling aftershave, I just used it"
424738,5,"The best tanning lotion!"
460321,5,"Came quickly. Love this stuff!"
417278,5,"My man smells like a man"
279666,5,"He venido usando este producto por mucho tiempo. Excelente!"
458545,1,"Product was already opened and seemed old"
324562,1,"Does not work. Why didn't they tell you when they took out the HYDRoQUiONE  Pissed"
294548,5,"I applied this on my face every night after I got it, and within a week people were complimenting me on my glowing skin! I used to just apply it on my face but now I apply it all over. Sometimes when I miss a day or two of application my face is still glowing. So it doesn't seem to disappear immediately. I was concerned about putting oil on my face of it clogging my pores but surprisingly it felt very light to me on my skin and as if it really absorbed into my skin instead of sit on top."
316200,5,"Amazing colors "
571698,5,"This is a great product for curly hair.  Good hold and not sticky or stiff when dry.  A little dab goes a long way."
198950,5,"I love it!!!"
426836,5,"My favorite eye cream. Visibly removes small wrinkles and puffiness. I tried many others just because I like trying new things but I keep coming back to this eye cream because it works so great."
145082,1,"This is not a good flat iron! It will burn your hair all the way down, and it doesnt slide very well.
It is nothing like people think. My original babyliss was so much better than this crappy one.
DO NOT GET"
548320,5,"Smells amazing and my skin feels great. Yet again I have fallen in love with this brand for a second time. I'm never disappointed and always happy with their products."
211316,5,"Immediate shipment, no problems!"
205594,5,"My favorite lip balm!"
215575,5,"My dermatologist recommended and sold me this product.  Even though the compact is skinny there is a lot there.  I had a lot red spots after my appointment and it covered it up nicely so I bought it.  Too expensive at the office so I found it on Amazon and this price is reasonable.  I am 53 and have wrinkles, I have spent a ton of money on foundations that only enhance the wrinkles so I stopped wearing it.  This looks nice on and smooths out the crepyness."
257638,5,"I have very sensitive skin and has reservations about introducing new products. however I was pleasantly surprised how great it made my skin and no reaction. I have noticed better skin.  everyone has commented how great my skin looks. this is now part of my daily regimen."
52946,5,"Enjoy the scent... as much as others..."
49567,5,"I had gotten first at hairdresser. It goes with whatever I wear.  People wherever I go remark positively on it. Then as often happens, a great shade is replaced with a new trendier one.  So great to find on Amazon! Ordered 3 bottles last time."
